cdr_id,caller_id,receiver_id,timestamp,duration_seconds
C04566,P0244,P0241,2026-06-19 11:10,1097
C04567,P0486,P0070,2026-08-25 13:31,1006
C04568,P0094,P0106,2026-04-11 22:16,464
C04569,P0118,P0420,2026-08-07 23:50,292
C04570,P0414,P0439,2026-07-25 23:37,403
C04571,P0258,P0253,2026-01-05 12:00,1022
C04572,P0105,P0117,2026-04-21 20:16,1088
C04573,P0493,P0475,2026-06-07 15:04,759
C04574,P0244,P0128,2026-02-01 11:11,28
C04575,P0413,P0405,2026-08-08 00:42,1183
C04576,P0027,P0244,2026-04-27 07:29,940
C04577,P0464,P0117,2026-02-05 19:30,414
C04578,P0141,P0482,2026-02-24 09:33,716
C04579,P0144,P0145,2026-08-22 11:38,74
C04580,P0335,P0346,2026-01-01 19:03,986
C04581,P0036,P0042,2026-08-03 05:48,268
C04582,P0223,P0212,2026-04-20 20:44,682
C04583,P0009,P0016,2026-04-03 10:51,1076
C04584,P0485,P0180,2026-02-15 11:28,80
C04585,P0151,P0186,2026-01-26 13:55,26
C04586,P0145,P0481,2026-02-15 10:00,366
C04587,P0376,P0144,2026-02-08 00:03,928
C04588,P0428,P0432,2026-06-17 22:50,1012
C04589,P0422,P0401,2026-06-19 03:19,706
C04590,P0479,P0462,2026-04-13 13:39,616
C04591,P0129,P0112,2026-07-11 03:34,275
C04592,P0103,P0120,2026-04-21 17:17,683
C04593,P0350,P0489,2026-05-13 04:06,1017
C04594,P0134,P0340,2026-04-10 19:55,432
C04595,P0463,P0147,2026-02-14 22:48,793
C04596,P0029,P0036,2026-07-19 16:47,757
C04597,P0368,P0390,2026-02-25 02:03,829
C04598,P0330,P0342,2026-03-14 09:05,1052
C04599,P0192,P0188,2026-08-18 19:57,669
C04600,P0354,P0355,2026-03-09 18:13,244
C04601,P0223,P0244,2026-03-09 07:59,918
C04602,P0229,P0201,2026-05-02 15:40,431
C04603,P0083,P0079,2026-06-13 18:11,904
C04604,P0463,P0302,2026-03-25 01:53,471
C04605,P0131,P0114,2026-06-25 15:07,308
C04606,P0362,P0355,2026-03-28 07:00,75
C04607,P0280,P0293,2026-06-26 18:07,772
C04608,P0212,P0222,2026-07-13 00:00,1125
C04609,P0438,P0001,2026-06-16 17:13,854
C04610,P0045,P0014,2026-01-07 08:04,523
C04611,P0208,P0174,2026-04-05 18:32,681
C04612,P0418,P0440,2026-08-28 23:51,923
C04613,P0015,P0378,2026-08-26 01:27,110
C04614,P0225,P0207,2026-05-26 07:15,931
C04615,P0018,P0047,2026-02-24 21:31,652
C04616,P0146,P0101,2026-07-18 14:05,801
C04617,P0378,P0362,2026-02-12 15:45,1023
C04618,P0427,P0004,2026-06-09 11:53,1047
C04619,P0084,P0060,2026-05-25 17:46,1042
C04620,P0211,P0232,2026-06-08 20:04,533
C04621,P0483,P0481,2026-03-14 06:45,548
C04622,P0106,P0141,2026-03-05 06:45,468
C04623,P0484,P0461,2026-02-11 18:50,68
C04624,P0064,P0059,2026-01-10 22:17,1067
C04625,P0277,P0280,2026-08-03 11:53,564
C04626,P0392,P0395,2026-07-13 00:18,666
C04627,P0465,P0487,2026-02-04 12:43,655
C04628,P0332,P0343,2026-08-25 12:59,782
C04629,P0369,P0222,2026-07-13 08:30,827
C04630,P0259,P0251,2026-06-28 20:08,912
C04631,P0262,P0255,2026-08-12 01:18,1193
C04632,P0432,P0434,2026-03-19 17:32,1018
C04633,P0240,P0185,2026-05-24 08:09,361
C04634,P0094,P0095,2026-06-23 01:26,368
C04635,P0430,P0444,2026-04-21 16:27,584
C04636,P0331,P0309,2026-05-14 13:12,96
C04637,P0067,P0066,2026-01-07 02:34,408
C04638,P0421,P0460,2026-04-08 00:57,181
C04639,P0083,P0067,2026-01-13 11:16,1047
C04640,P0284,P0282,2026-06-12 04:44,612
C04641,P0476,P0457,2026-06-03 08:12,863
C04642,P0223,P0230,2026-04-11 02:59,947
C04643,P0451,P0280,2026-04-21 16:29,202
C04644,P0273,P0276,2026-07-20 13:56,526
C04645,P0185,P0196,2026-06-23 23:34,915
C04646,P0080,P0092,2026-03-11 21:24,114
C04647,P0490,P0498,2026-02-25 23:27,284
C04648,P0339,P0320,2026-08-14 22:10,421
C04649,P0419,P0409,2026-07-17 11:53,259
C04650,P0480,P0463,2026-07-16 18:46,119
C04651,P0009,P0042,2026-08-27 02:38,139
C04652,P0471,P0497,2026-03-27 00:12,1125
C04653,P0233,P0082,2026-02-05 03:49,768
C04654,P0453,P0491,2026-05-12 23:50,803
C04655,P0247,P0218,2026-07-23 05:09,93
C04656,P0278,P0277,2026-04-21 07:38,454
C04657,P0181,P0019,2026-03-10 06:46,289
C04658,P0266,P0294,2026-02-09 00:15,129
C04659,P0271,P0289,2026-05-03 21:17,346
C04660,P0234,P0220,2026-04-25 11:03,1019
C04661,P0049,P0048,2026-04-24 07:11,1075
C04662,P0491,P0487,2026-08-01 04:16,572
C04663,P0156,P0152,2026-01-15 15:06,1161
C04664,P0295,P0266,2026-03-25 15:30,471
C04665,P0272,P0267,2026-08-13 02:28,280
C04666,P0365,P0372,2026-06-10 17:59,238
C04667,P0062,P0075,2026-07-14 03:21,525
C04668,P0498,P0459,2026-05-06 14:45,124
C04669,P0493,P0036,2026-06-02 20:06,445
C04670,P0426,P0438,2026-04-21 07:36,123
C04671,P0390,P0398,2026-06-17 05:57,609
C04672,P0243,P0097,2026-04-23 18:04,289
C04673,P0453,P0465,2026-08-04 22:38,244
C04674,P0373,P0389,2026-04-19 22:50,762
C04675,P0069,P0062,2026-02-26 23:05,883
C04676,P0096,P0091,2026-01-27 22:25,686
C04677,P0001,P0046,2026-05-27 08:12,826
C04678,P0176,P0168,2026-05-09 06:52,348
C04679,P0289,P0414,2026-07-19 02:16,321
C04680,P0041,P0004,2026-08-21 04:10,924
C04681,P0416,P0421,2026-03-15 16:03,1058
C04682,P0472,P0229,2026-06-22 15:06,135
C04683,P0163,P0185,2026-06-07 01:00,109
C04684,P0043,P0028,2026-04-21 04:21,1073
C04685,P0218,P0331,2026-08-15 10:18,844
C04686,P0308,P0331,2026-03-18 21:19,967
C04687,P0169,P0168,2026-07-21 06:14,396
C04688,P0323,P0342,2026-07-28 16:18,153
C04689,P0348,P0313,2026-06-04 14:20,1033
C04690,P0083,P0074,2026-02-26 23:53,1043
C04691,P0323,P0346,2026-06-19 13:20,863
C04692,P0196,P0165,2026-08-24 10:09,393
C04693,P0348,P0318,2026-05-21 04:05,37
C04694,P0109,P0121,2026-02-24 08:21,743
C04695,P0491,P0474,2026-04-15 20:08,490
C04696,P0303,P0318,2026-02-10 04:59,899
C04697,P0012,P0040,2026-08-02 17:04,471
C04698,P0080,P0092,2026-03-04 00:39,430
C04699,P0120,P0143,2026-04-20 04:10,776
C04700,P0237,P0226,2026-03-18 08:01,963
C04701,P0347,P0331,2026-06-07 19:03,1137
C04702,P0193,P0169,2026-08-13 14:43,69
C04703,P0383,P0360,2026-05-10 12:27,823
C04704,P0245,P0236,2026-04-14 21:52,29
C04705,P0491,P0470,2026-04-17 13:32,345
C04706,P0381,P0183,2026-01-17 10:21,390
C04707,P0311,P0337,2026-08-26 05:24,798
C04708,P0114,P0150,2026-03-11 14:47,345
C04709,P0246,P0227,2026-03-16 01:46,573
C04710,P0200,P0194,2026-04-09 20:16,901
C04711,P0053,P0073,2026-02-10 19:46,811
C04712,P0025,P0033,2026-07-06 16:52,1144
C04713,P0445,P0434,2026-08-20 05:17,533
C04714,P0202,P0249,2026-04-22 20:43,757
C04715,P0340,P0346,2026-06-14 02:14,633
C04716,P0435,P0415,2026-04-28 03:34,527
C04717,P0076,P0088,2026-04-09 15:26,159
C04718,P0331,P0427,2026-04-16 15:38,527
C04719,P0486,P0451,2026-02-25 21:56,343
C04720,P0005,P0025,2026-04-04 16:48,771
C04721,P0041,P0010,2026-04-19 03:23,331
C04722,P0166,P0176,2026-04-22 02:18,29
C04723,P0106,P0111,2026-08-02 05:15,270
C04724,P0331,P0312,2026-01-27 03:11,732
C04725,P0157,P0193,2026-08-16 20:20,836
C04726,P0358,P0353,2026-01-01 22:00,235
C04727,P0080,P0075,2026-06-27 06:52,376
C04728,P0436,P0159,2026-04-09 06:50,1065
C04729,P0247,P0059,2026-06-03 10:18,1029
C04730,P0458,P0480,2026-01-23 22:35,946
C04731,P0360,P0385,2026-03-02 08:03,115
C04732,P0401,P0435,2026-04-10 20:45,1183
C04733,P0114,P0111,2026-02-13 21:43,45
C04734,P0496,P0464,2026-03-09 22:04,1138
C04735,P0262,P0296,2026-08-13 05:23,322
C04736,P0011,P0006,2026-04-04 03:27,977
C04737,P0211,P0234,2026-04-06 12:31,74
C04738,P0076,P0079,2026-02-04 13:59,979
C04739,P0380,P0275,2026-07-24 04:38,34
C04740,P0072,P0063,2026-07-28 08:48,366
C04741,P0200,P0152,2026-03-06 01:39,1194
C04742,P0394,P0372,2026-04-21 00:18,44
C04743,P0155,P0189,2026-05-25 02:03,721
C04744,P0271,P0251,2026-05-17 10:10,1141
C04745,P0379,P0354,2026-04-26 15:32,533
C04746,P0482,P0454,2026-01-18 20:46,485
C04747,P0334,P0231,2026-07-09 21:18,102
C04748,P0415,P0421,2026-06-23 00:05,1038
C04749,P0227,P0086,2026-08-21 19:28,516
C04750,P0071,P0281,2026-03-19 00:07,1140
C04751,P0067,P0006,2026-06-04 02:48,342
C04752,P0167,P0152,2026-07-07 12:34,83
C04753,P0489,P0453,2026-06-01 05:19,104
C04754,P0055,P0094,2026-08-21 22:53,579
C04755,P0244,P0411,2026-02-24 02:29,120
C04756,P0235,P0223,2026-08-19 13:58,1064
C04757,P0191,P0193,2026-02-06 08:53,134
C04758,P0452,P0470,2026-05-18 21:05,524
C04759,P0408,P0437,2026-01-04 03:48,581
C04760,P0172,P0358,2026-07-16 22:25,971
C04761,P0088,P0072,2026-03-09 18:25,79
C04762,P0037,P0010,2026-02-15 13:19,698
C04763,P0380,P0399,2026-01-05 04:42,441
C04764,P0246,P0223,2026-04-10 14:32,352
C04765,P0121,P0113,2026-03-02 19:58,743
C04766,P0135,P0118,2026-08-26 07:23,1048
C04767,P0361,P0390,2026-04-07 20:46,715
C04768,P0011,P0045,2026-05-01 19:15,1198
C04769,P0313,P0346,2026-05-25 12:18,1113
C04770,P0144,P0130,2026-04-19 17:14,673
C04771,P0202,P0408,2026-06-05 22:15,178
C04772,P0427,P0443,2026-08-13 05:50,338
C04773,P0265,P0266,2026-05-01 12:40,343
C04774,P0077,P0078,2026-04-08 08:49,141
C04775,P0106,P0124,2026-07-23 06:16,723
C04776,P0314,P0326,2026-03-26 16:35,879
C04777,P0163,P0174,2026-08-02 09:17,565
C04778,P0098,P0092,2026-05-07 08:55,614
C04779,P0044,P0040,2026-02-15 10:16,1199
C04780,P0472,P0481,2026-05-06 02:40,1155
C04781,P0212,P0241,2026-05-13 07:32,244
C04782,P0039,P0083,2026-02-04 13:17,1025
C04783,P0117,P0143,2026-07-10 05:37,1046
C04784,P0089,P0130,2026-08-24 06:20,459
C04785,P0490,P0484,2026-08-12 20:36,262
C04786,P0004,P0030,2026-06-26 03:16,774
C04787,P0334,P0039,2026-04-28 08:30,1184
C04788,P0154,P0172,2026-08-27 17:10,552
C04789,P0155,P0152,2026-02-05 08:25,634
C04790,P0123,P0381,2026-08-18 20:43,806
C04791,P0158,P0106,2026-01-27 20:04,570
C04792,P0028,P0027,2026-07-04 23:01,793
C04793,P0305,P0321,2026-07-08 23:28,653
C04794,P0105,P0134,2026-08-20 22:40,95
C04795,P0028,P0005,2026-05-15 02:22,38
C04796,P0121,P0101,2026-03-24 06:05,870
C04797,P0249,P0204,2026-03-16 05:35,1128
C04798,P0415,P0441,2026-03-04 05:03,1154
C04799,P0067,P0098,2026-05-05 11:02,966
C04800,P0340,P0339,2026-08-17 08:10,86
C04801,P0332,P0035,2026-05-03 08:53,572
C04802,P0301,P0342,2026-08-08 15:10,525
C04803,P0428,P0405,2026-06-19 11:10,1082
C04804,P0298,P0289,2026-05-15 10:42,983
C04805,P0199,P0182,2026-03-19 07:01,716
C04806,P0387,P0381,2026-04-13 14:27,52
C04807,P0053,P0074,2026-04-20 08:46,1116
C04808,P0050,P0018,2026-04-19 01:15,718
C04809,P0223,P0380,2026-01-28 04:33,748
C04810,P0324,P0210,2026-07-14 22:00,878
C04811,P0244,P0230,2026-07-01 15:20,187
C04812,P0045,P0030,2026-02-17 09:08,817
C04813,P0125,P0120,2026-05-04 16:01,287
C04814,P0177,P0299,2026-05-02 16:22,499
C04815,P0266,P0272,2026-03-26 08:41,520
C04816,P0399,P0397,2026-06-02 14:46,874
C04817,P0475,P0186,2026-06-15 07:31,536
C04818,P0297,P0298,2026-03-11 02:10,369
C04819,P0481,P0419,2026-05-14 14:50,125
C04820,P0371,P0400,2026-03-28 05:54,1003
C04821,P0140,P0118,2026-07-11 05:13,833
C04822,P0487,P0490,2026-01-05 01:52,478
C04823,P0268,P0253,2026-08-01 01:35,557
C04824,P0176,P0293,2026-02-05 09:09,869
C04825,P0281,P0271,2026-04-27 22:34,717
C04826,P0194,P0189,2026-08-13 22:15,703
C04827,P0227,P0205,2026-05-05 23:27,363
C04828,P0033,P0023,2026-03-01 12:50,523
C04829,P0305,P0334,2026-08-17 15:12,939
C04830,P0142,P0125,2026-06-20 06:42,467
C04831,P0019,P0007,2026-02-16 02:51,807
C04832,P0163,P0198,2026-04-02 16:52,785
C04833,P0084,P0092,2026-05-08 13:41,900
C04834,P0144,P0102,2026-04-03 07:30,1153
C04835,P0144,P0105,2026-01-19 07:59,870
C04836,P0332,P0330,2026-08-15 07:54,872
C04837,P0375,P0370,2026-06-12 09:21,139
C04838,P0408,P0440,2026-06-26 22:16,433
C04839,P0057,P0054,2026-03-13 19:13,1195
C04840,P0166,P0154,2026-03-07 22:15,406
C04841,P0064,P0074,2026-02-10 20:33,664
C04842,P0030,P0002,2026-03-13 08:01,905
C04843,P0301,P0325,2026-08-10 22:06,675
C04844,P0098,P0070,2026-05-27 16:30,914
C04845,P0319,P0336,2026-04-24 08:42,298
C04846,P0480,P0466,2026-01-06 18:18,129
C04847,P0281,P0261,2026-06-06 21:02,342
C04848,P0283,P0290,2026-04-15 14:49,248
C04849,P0412,P0435,2026-05-17 17:38,193
C04850,P0470,P0489,2026-06-03 12:43,703
C04851,P0098,P0096,2026-05-11 12:42,620
C04852,P0222,P0129,2026-06-05 07:52,32
C04853,P0074,P0061,2026-05-28 04:56,1097
C04854,P0424,P0422,2026-05-16 00:50,161
C04855,P0399,P0382,2026-06-25 01:07,636
C04856,P0048,P0040,2026-04-14 15:09,723
C04857,P0381,P0066,2026-01-02 22:19,177
C04858,P0041,P0032,2026-04-09 22:54,887
C04859,P0157,P0177,2026-02-08 21:19,45
C04860,P0301,P0317,2026-03-26 21:47,199
C04861,P0223,P0231,2026-06-27 05:31,727
C04862,P0146,P0133,2026-04-28 04:48,1170
C04863,P0251,P0352,2026-06-03 11:43,126
C04864,P0334,P0333,2026-02-12 11:47,978
C04865,P0274,P0277,2026-07-03 13:26,1166
C04866,P0457,P0155,2026-01-19 07:26,509
C04867,P0341,P0301,2026-06-19 11:20,264
C04868,P0055,P0065,2026-04-19 10:26,404
C04869,P0224,P0205,2026-03-12 12:38,847
C04870,P0106,P0110,2026-07-19 14:54,658
C04871,P0338,P0332,2026-05-17 15:36,1059
C04872,P0348,P0313,2026-02-19 13:59,479
C04873,P0132,P0141,2026-01-09 22:13,816
C04874,P0112,P0149,2026-06-27 18:46,180
C04875,P0116,P0101,2026-02-05 15:18,850
C04876,P0008,P0032,2026-07-07 03:48,205
C04877,P0428,P0416,2026-08-22 20:01,1093
C04878,P0265,P0275,2026-01-14 04:11,414
C04879,P0173,P0177,2026-08-07 20:47,742
C04880,P0276,P0290,2026-05-06 19:33,653
C04881,P0001,P0410,2026-05-01 22:02,464
C04882,P0082,P0241,2026-04-01 06:48,281
C04883,P0412,P0446,2026-08-10 22:24,443
C04884,P0167,P0066,2026-04-26 10:53,866
C04885,P0433,P0445,2026-03-01 07:53,1126
C04886,P0344,P0346,2026-06-17 21:26,304
C04887,P0422,P0413,2026-02-23 03:06,355
C04888,P0080,P0082,2026-01-26 06:40,821
C04889,P0315,P0326,2026-05-16 05:32,170
C04890,P0127,P0121,2026-05-11 00:12,431
C04891,P0252,P0313,2026-01-23 05:42,589
C04892,P0016,P0427,2026-04-16 11:13,726
C04893,P0193,P0198,2026-02-22 06:09,533
C04894,P0065,P0433,2026-08-23 10:26,944
C04895,P0299,P0324,2026-06-02 23:15,131
C04896,P0430,P0436,2026-01-15 02:08,835
C04897,P0240,P0219,2026-02-17 11:10,1054
C04898,P0411,P0401,2026-02-11 03:17,976
C04899,P0318,P0337,2026-02-08 12:46,193
C04900,P0279,P0277,2026-06-05 16:57,361
C04901,P0361,P0485,2026-07-04 18:41,691
C04902,P0493,P0452,2026-03-19 09:35,559
C04903,P0213,P0243,2026-05-24 10:29,1003
C04904,P0210,P0443,2026-07-03 23:56,506
C04905,P0275,P0433,2026-07-11 20:21,53
C04906,P0490,P0452,2026-01-23 18:54,205
C04907,P0473,P0497,2026-07-24 14:32,404
C04908,P0187,P0195,2026-06-25 18:48,405
C04909,P0008,P0038,2026-05-03 04:40,961
C04910,P0307,P0336,2026-06-22 07:26,90
C04911,P0385,P0353,2026-08-05 00:42,306
C04912,P0191,P0196,2026-04-18 17:06,156
C04913,P0490,P0478,2026-07-28 15:27,470
C04914,P0013,P0042,2026-08-08 09:49,532
C04915,P0324,P0327,2026-08-01 14:40,226
C04916,P0023,P0026,2026-06-16 09:53,416
C04917,P0381,P0353,2026-06-09 12:52,942
C04918,P0155,P0176,2026-05-24 19:00,719
C04919,P0336,P0342,2026-08-24 07:45,122
C04920,P0265,P0496,2026-07-18 03:03,349
C04921,P0059,P0088,2026-03-14 13:08,667
C04922,P0400,P0383,2026-01-22 01:36,691
C04923,P0201,P0206,2026-05-13 03:53,666
C04924,P0400,P0397,2026-01-02 00:04,133
C04925,P0474,P0018,2026-08-07 16:32,675
C04926,P0399,P0396,2026-04-21 09:46,1036
C04927,P0349,P0337,2026-04-27 18:40,86
C04928,P0207,P0214,2026-02-19 16:20,1198
C04929,P0084,P0065,2026-03-04 06:00,737
C04930,P0441,P0417,2026-03-12 20:04,232
C04931,P0492,P0453,2026-04-25 11:38,634
C04932,P0008,P0296,2026-05-06 21:36,598
C04933,P0121,P0137,2026-08-20 19:47,94
C04934,P0117,P0390,2026-03-08 17:34,936
C04935,P0375,P0378,2026-01-21 12:53,358
C04936,P0269,P0296,2026-06-27 02:57,433
C04937,P0426,P0159,2026-01-21 06:36,983
C04938,P0430,P0419,2026-05-22 22:41,418
C04939,P0083,P0063,2026-07-08 05:44,1184
C04940,P0494,P0479,2026-01-06 12:48,802
C04941,P0101,P0131,2026-02-12 09:35,183
C04942,P0065,P0057,2026-02-27 15:32,869
C04943,P0379,P0376,2026-08-16 02:37,299
C04944,P0401,P0448,2026-03-25 01:55,486
C04945,P0134,P0129,2026-06-26 14:17,88
C04946,P0499,P0462,2026-04-22 00:13,875
C04947,P0382,P0384,2026-08-04 19:55,367
C04948,P0481,P0493,2026-03-13 10:21,973
C04949,P0319,P0337,2026-07-16 08:44,764
C04950,P0221,P0215,2026-08-12 05:22,928
C04951,P0244,P0234,2026-03-28 10:08,878
C04952,P0487,P0454,2026-02-27 16:23,233
C04953,P0053,P0420,2026-02-11 23:27,995
C04954,P0404,P0119,2026-06-03 10:29,896
C04955,P0332,P0303,2026-06-02 21:26,1109
C04956,P0485,P0463,2026-04-03 18:14,550
C04957,P0012,P0049,2026-08-11 16:27,125
C04958,P0248,P0223,2026-07-07 22:15,443
C04959,P0296,P0078,2026-04-10 19:56,756
C04960,P0279,P0254,2026-06-03 10:55,710
C04961,P0437,P0272,2026-03-13 06:34,1133
C04962,P0161,P0168,2026-03-15 02:24,245
C04963,P0350,P0311,2026-07-19 14:47,533
C04964,P0114,P0141,2026-08-01 06:43,1159
C04965,P0231,P0236,2026-08-25 22:11,866
C04966,P0463,P0458,2026-03-06 23:36,594
C04967,P0145,P0115,2026-03-17 22:00,822
C04968,P0194,P0188,2026-05-28 23:06,1047
C04969,P0274,P0268,2026-02-27 17:39,356
C04970,P0416,P0406,2026-05-25 00:03,495
C04971,P0152,P0163,2026-03-17 04:27,992
C04972,P0240,P0201,2026-05-15 18:52,1139
C04973,P0185,P0227,2026-02-14 16:37,914
C04974,P0063,P0060,2026-06-02 16:26,373
C04975,P0209,P0465,2026-06-13 09:40,450
C04976,P0304,P0344,2026-03-07 00:36,368
C04977,P0279,P0225,2026-03-17 19:50,612
C04978,P0176,P0164,2026-02-13 06:15,53
C04979,P0151,P0199,2026-01-04 15:10,827
C04980,P0078,P0264,2026-01-08 06:44,849
C04981,P0033,P0019,2026-08-10 18:05,204
C04982,P0167,P0192,2026-04-28 21:02,488
C04983,P0032,P0366,2026-02-13 13:15,788
C04984,P0134,P0118,2026-06-27 10:19,168
C04985,P0035,P0041,2026-06-15 19:58,794
C04986,P0473,P0455,2026-02-21 00:32,659
C04987,P0053,P0075,2026-07-24 01:47,143
C04988,P0301,P0319,2026-07-19 00:40,232
C04989,P0493,P0472,2026-04-17 20:39,236
C04990,P0369,P0195,2026-03-10 08:04,68
C04991,P0385,P0369,2026-06-16 07:54,322
C04992,P0221,P0179,2026-01-28 05:58,580
C04993,P0200,P0184,2026-04-12 08:47,540
C04994,P0008,P0236,2026-02-26 02:41,51
C04995,P0140,P0134,2026-06-01 05:15,72
C04996,P0328,P0477,2026-01-27 13:27,930
C04997,P0422,P0415,2026-04-22 06:49,269
C04998,P0067,P0080,2026-06-12 08:47,155
C04999,P0445,P0411,2026-05-25 18:11,340
C05000,P0133,P0143,2026-02-12 20:11,117
C05001,P0259,P0258,2026-08-28 12:35,27
C05002,P0127,P0139,2026-07-06 10:02,690
C05003,P0245,P0378,2026-04-23 04:17,149
C05004,P0469,P0466,2026-01-08 22:48,365
C05005,P0132,P0117,2026-07-27 04:50,510
C05006,P0419,P0404,2026-04-16 20:25,746
C05007,P0488,P0468,2026-03-27 23:35,749
C05008,P0010,P0098,2026-04-01 16:26,541
C05009,P0148,P0285,2026-07-21 07:53,282
C05010,P0033,P0021,2026-01-11 01:48,577
C05011,P0262,P0438,2026-08-22 03:21,76
C05012,P0061,P0286,2026-03-07 14:31,368
C05013,P0454,P0481,2026-05-10 08:30,1192
C05014,P0457,P0495,2026-02-16 03:31,534
C05015,P0006,P0016,2026-04-23 08:22,827
C05016,P0445,P0418,2026-07-11 21:59,1016
C05017,P0246,P0151,2026-05-20 12:25,792
C05018,P0227,P0070,2026-04-13 12:46,138
C05019,P0436,P0452,2026-08-09 03:09,33
C05020,P0401,P0413,2026-07-17 19:13,1046
C05021,P0259,P0285,2026-05-01 09:13,525
C05022,P0060,P0206,2026-01-05 12:38,692
C05023,P0374,P0359,2026-07-14 17:18,1164
C05024,P0112,P0342,2026-02-14 06:25,982
C05025,P0371,P0360,2026-05-27 20:35,157
C05026,P0182,P0175,2026-05-06 19:53,1075
C05027,P0465,P0451,2026-04-20 11:15,770
C05028,P0303,P0334,2026-06-07 05:38,1164
C05029,P0451,P0122,2026-05-23 00:05,192
C05030,P0482,P0497,2026-05-15 10:17,1022
C05031,P0380,P0353,2026-05-25 18:39,101
C05032,P0330,P0335,2026-02-20 09:23,817
C05033,P0173,P0295,2026-08-15 07:39,808
C05034,P0043,P0013,2026-05-01 10:30,441
C05035,P0206,P0278,2026-02-02 16:55,61
C05036,P0096,P0094,2026-08-11 13:39,589
C05037,P0017,P0243,2026-03-26 03:57,1049
C05038,P0430,P0443,2026-08-26 02:43,889
C05039,P0296,P0302,2026-02-13 10:32,967
C05040,P0316,P0320,2026-02-04 01:16,1121
C05041,P0226,P0285,2026-07-15 03:09,808
C05042,P0395,P0361,2026-02-18 04:53,260
C05043,P0399,P0386,2026-06-21 05:16,151
C05044,P0302,P0341,2026-05-04 23:44,732
C05045,P0450,P0422,2026-06-07 14:45,484
C05046,P0214,P0230,2026-07-07 03:33,677
C05047,P0332,P0302,2026-08-27 03:27,543
C05048,P0068,P0098,2026-05-01 00:03,576
C05049,P0374,P0377,2026-01-05 07:49,271
C05050,P0320,P0350,2026-01-15 19:31,345
C05051,P0448,P0411,2026-03-24 17:32,696
C05052,P0157,P0079,2026-08-07 23:17,549
C05053,P0365,P0249,2026-03-28 11:07,1003
C05054,P0327,P0341,2026-06-09 14:46,770
C05055,P0386,P0395,2026-04-22 15:58,157
C05056,P0430,P0359,2026-06-07 18:47,312
C05057,P0454,P0478,2026-08-15 03:35,683
C05058,P0301,P0350,2026-02-16 09:59,479
C05059,P0204,P0211,2026-06-13 01:02,621
C05060,P0077,P0094,2026-07-28 15:29,741
C05061,P0029,P0008,2026-03-15 18:45,979
C05062,P0314,P0348,2026-06-01 13:55,625
C05063,P0361,P0387,2026-01-23 09:13,1068
C05064,P0082,P0097,2026-07-15 12:08,363
C05065,P0225,P0018,2026-03-24 11:19,524
C05066,P0203,P0328,2026-04-19 02:20,1065
C05067,P0318,P0331,2026-03-11 13:03,599
C05068,P0383,P0361,2026-01-22 06:27,63
C05069,P0071,P0096,2026-06-02 21:52,398
C05070,P0066,P0067,2026-01-23 19:55,985
C05071,P0110,P0150,2026-01-27 22:27,806
C05072,P0321,P0319,2026-01-11 07:47,386
C05073,P0095,P0077,2026-05-08 10:14,361
C05074,P0257,P0382,2026-07-03 14:35,44
C05075,P0066,P0084,2026-01-11 14:14,402
C05076,P0350,P0329,2026-07-10 11:21,782
C05077,P0071,P0058,2026-01-15 00:47,732
C05078,P0351,P0374,2026-03-20 11:02,1171
C05079,P0368,P0369,2026-02-05 06:21,1138
C05080,P0121,P0136,2026-07-20 04:55,837
C05081,P0302,P0303,2026-07-21 05:21,728
C05082,P0081,P0099,2026-08-23 11:04,431
C05083,P0417,P0438,2026-06-07 02:53,373
C05084,P0168,P0199,2026-05-26 10:33,60
C05085,P0482,P0478,2026-03-04 06:17,873
C05086,P0204,P0142,2026-07-03 10:09,903
C05087,P0128,P0078,2026-03-05 21:50,555
C05088,P0397,P0231,2026-01-24 21:32,214
C05089,P0002,P0055,2026-05-17 22:06,363
C05090,P0355,P0390,2026-05-02 17:38,534
C05091,P0236,P0243,2026-02-26 04:57,842
C05092,P0399,P0389,2026-04-01 23:00,1087
C05093,P0166,P0264,2026-01-11 20:58,1060
C05094,P0068,P0052,2026-04-07 09:45,71
C05095,P0036,P0048,2026-02-23 23:57,118
C05096,P0172,P0192,2026-07-26 18:37,97
C05097,P0100,P0066,2026-02-04 13:44,869
C05098,P0302,P0309,2026-02-06 09:57,900
C05099,P0425,P0217,2026-05-05 16:07,325
C05100,P0287,P0284,2026-04-13 05:03,956
C05101,P0137,P0319,2026-05-19 22:46,677
C05102,P0125,P0101,2026-03-01 07:14,181
C05103,P0133,P0382,2026-07-12 13:43,744
C05104,P0099,P0077,2026-07-12 15:54,1069
C05105,P0152,P0169,2026-06-28 01:19,501
C05106,P0292,P0346,2026-07-10 20:06,834
C05107,P0034,P0025,2026-03-24 22:59,1174
C05108,P0098,P0407,2026-03-25 04:54,483
C05109,P0118,P0147,2026-08-13 08:06,401
C05110,P0193,P0187,2026-06-27 11:31,534
C05111,P0308,P0333,2026-01-23 10:54,1052
C05112,P0170,P0153,2026-04-12 08:40,591
C05113,P0346,P0328,2026-08-17 16:22,1176
C05114,P0408,P0438,2026-03-01 13:39,804
C05115,P0463,P0462,2026-06-22 19:26,310
C05116,P0224,P0353,2026-03-05 07:26,1123
C05117,P0131,P0122,2026-04-09 03:34,441
C05118,P0496,P0499,2026-06-11 20:30,1168
C05119,P0399,P0487,2026-01-06 04:57,1072
C05120,P0382,P0356,2026-01-14 04:36,626
